ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2635,Luohe Geothermal Based Space Heating System,"Wanjiang New Energy Group Co., Ltd.",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"481,744",Asia,2022-08-15,2020-11-01,2030-10-31,63.75000000000001
2636,Eastern DRC Cookstove Project - South Kivu,OBEN EAC S.A,Energy demand,,VMR0006,Registered,"Congo, The Democratic Republic of The","189,900",Africa,2022-10-08,2020-06-10,2027-06-09,64.85
2637,Yunnan Jinping IFM (conversion of logged to protected forest) Project,Multiple Proponents,Agriculture Forestry and Other Land Use,IFM,VM0010,Inactive,China,"30,650",Asia,,2017-01-01,2036-12-31,43.150000000000006
2638,Hubei Xingshan IFM (conversion of logged to protected forest) Project,"Xingshan County Economic Development Investment Co., Ltd.",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"53,557",Asia,,2017-03-09,2037-03-08,43.650000000000006
2639,Feitian 11 & Dabatian CMM Power Generation Project,Multiple Proponents,Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Registered,China,"307,867",Asia,2022-09-22,2021-01-02,2031-01-01,63.75000000000001
2640,Great British Sustainable Farming Project,One Carbon World Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration requested,United Kingdom,"107,209",Europe,,2022-01-01,2051-12-31,61.85
2645,BALIKESİR LANDFILL GAS (LFG) CAPTURE AND UTILIZATION PROJECT,Multiple Proponents,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,Turkey,"334,919",Middle East,2022-10-26,2019-10-27,2026-10-26,63.45
2647,Reforestation grouped project Norteak Nicaragua,Norteak Nicaragua S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Nicaragua,"6,357",Latin America,2022-12-01,2016-06-17,2046-06-16,48.45
2649,HOUSING DECARBONISATION IN THE UNITED KINGDOM,PNZ  CARBON LIMITED,Energy demand,,VM0008,Registered,United Kingdom,69,Europe,2023-01-19,2022-07-01,2029-06-30,68.95
2650,ecoTrees AG – Paulownia Tree Plantation Management in Romania to Sell Wood Production and the Carbon Offsets,ecoTrees AG,Agriculture Forestry and Other Land Use,ARR,Methodology Under Development,Inactive,Romania,"24,375",Europe,,2021-01-01,2040-12-31,48.550000000000004
2651,HENAN SONGXIAN AFFORESTATION PROJECT,"Guizhou Qianhe Carbon Technology Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"476,777",Asia,,2017-06-01,2077-05-31,43.050000000000004
2652,HENAN YIYANG AFFORESTATION PROJECT,"Guizhou Qianhe Carbon Technology Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"281,673",Asia,2023-09-19,2017-06-01,2077-05-31,46.550000000000004
2654,"AAC Blocks Project in Siddipet, Telengana by Sri Sai AAC Blocks",Sri Sai AAC Blocks,Manufacturing industries,,AMS-III.Z,Under development,India,"8,717",Asia,,2020-03-11,2027-03-10,64.85000000000001
2655,IMPROVED COOK STOVE PROGRAMME IN FIJI – CPA01,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Fiji,"2,505",Oceania,2023-01-17,2020-02-12,2027-02-11,69.05000000000001
2656,IMPROVED COOK STOVE PROGRAMME IN FIJI – CPA02,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Fiji,"179,779",Oceania,2023-01-17,2020-02-12,2027-02-11,73.55000000000001
2657,SHINE – Distribution of LED Lightbulbs in India-3,Multiple Proponents,Energy demand,,AMS-II.C.,Withdrawn,India,"55,046",Asia,2022-11-29,2020-03-06,2030-03-05,65.55
2658,SHINE – Distribution of LED Lightbulbs in India-4,Brightspark Energy Pvt. Ltd.,Energy demand,,AMS-II.C.,Registered,India,"54,629",Asia,2022-11-29,2018-08-12,2028-08-11,72.55000000000001
2659,Ruijing Geothermal Based Space Heating System,"Wanjiang New Energy Group Co., Ltd.",Energy industries (renewable/non-renewable sources),,AM0072,Registered,China,"495,289",Asia,2022-10-07,2020-11-01,2030-10-31,63.75000000000001
2660,KONYA ENERGY BIOGAS PLANT,Multiple Proponents,Waste handling and disposal,,AM0073,Registration and verification approval requested,Turkey,"532,368",Middle East,,2020-04-30,2027-04-29,58.15
2661,Jilin Longjing IFM (conversion of logged to protected forest) Project,Longjing State owned Sanhe Forest Farm,Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"20,952",Asia,,2017-04-09,2037-04-08,42.150000000000006
2663,"AAC Blocks Project in Siddipet, Telengana by Sree Sai Rama Industries",Sree Sai Rama Industries,Manufacturing industries,,AMS-III.Z,Under development,India,"6,381",Asia,,2020-02-11,2027-02-10,64.85000000000001
2664,Installation of High Efficient Cook Stoves by EKI Energy Services Limited,EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"211,856",Asia,2022-11-23,2020-02-15,2027-02-14,65.25
2668,Suzhou Landfill in Anhui Province Gas Utilization Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Rejected by Administrator,China,"47,389",Asia,,,,48.650000000000006
2669,Shenyang Daxin Landfill Gas to Electricity Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Rejected by Administrator,China,"146,158",Asia,,,,51.650000000000006
2671,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thanh Hoa Province – CPA 009,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,"51,880",Asia,2023-01-16,2021-10-18,2031-10-17,72.55000000000001
2672,Viet Nam Improved Cookstove Project by KCM – Improved Cookstove Project in Thanh Hoa Province – CPA 010,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Viet Nam,"51,880",Asia,2023-01-12,2021-10-18,2031-10-17,72.55000000000001
2673,UpEnergy-Social and Climate Impact Programme- Nigeria-1,UpEnergy Group,Energy demand,,VMR0006,Verification approval requested,Nigeria,"1,633,731",Africa,2024-04-26,2022-05-07,2029-05-06,63.849999999999994
2674,Inner Mongolia Moerdaoga Improved Forest Management Project,"Moerdaoga Forest Industry Co. LTD, China Inner Mongolia Forest Industry Group",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"433,518",Asia,,2016-09-28,2046-09-27,44.550000000000004
2675,UpEnergy-Social and Climate Impact Programme- DRC-1,UpEnergy Group,Energy demand,,VMR0006,Under development,"Congo, The Democratic Republic of The","2,478,882",Africa,,2022-04-01,2029-03-31,62.849999999999994
2676,Community Carbon Efficient Cooking Programme - Tanzania-1,Community Carbon,Energy demand,,VMR0006; VM0050,Registered,Tanzania,"933,092",Africa,2023-09-26,2022-04-22,2029-04-21,83.85000000000001
2677,Anyang Tanggou MSW landfill site LFG recovery to power project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Rejected by Administrator,China,"56,347",Asia,,,,50.150000000000006
2678,Shangqiu MSW landfill site LFG recovery to power project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Rejected by Administrator,China,"47,600",Asia,,,,68.64999999999999
2679,Jiyuan MSW Landfill Site LFG Recovery to Power Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"32,397",Asia,2022-09-09,,,80.14999999999999
2680,Yichang Huangjiawan MSW Landfill site LFG Recovery to power project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"35,795",Asia,2022-04-05,,,79.14999999999999
2681,Jiaozuo Zhouliu MSW Landfill site LFG Recovery to Power Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Rejected by Administrator,China,"31,755",Asia,,,,68.64999999999999
2682,Luoyang Landfill Site LFG Recovery to Electricity Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Rejected by Administrator,China,"114,743",Asia,,,,51.650000000000006
2683,Luohe MSW Landfill Site LFG Recovery to Power Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Rejected by Administrator,China,"44,223",Asia,,,,68.64999999999999
