ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2278,The Jaguar Amazon REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Registered,Peru,"3,751,851",Latin America,2021-03-12,2018-01-01,2057-12-31,44.95
2290,BLUE CARBON PROJECT GULF OF MORROSQUILLO “VIDA MANGLAR”,Conservation International Foundation,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Colombia,"31,310",Latin America,2021-05-06,2015-05-15,2045-05-14,38.95
2291,Guizhou Panjiang Low Concentration Coal Mine Methane Power Generation Project Phase 2,"Guizhou Panjiang CBM Development&Utilization Co., Ltd.","Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,ACM0008,Registered,China,"419,925",Asia,2020-11-30,2018-02-26,2028-02-25,60.75000000000001
2292,Guizhou Panjiang Low Concentration Coal Mine Methane Power Generation Project Phase 3,"Guizhou Panjiang CBM Development&Utilization Co., Ltd.","Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,ACM0008,Registered,China,"589,187",Asia,2020-11-26,,,61.650000000000006
2293,NIHT Topaiyo REDD +,NIHT Inc.,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Papua New Guinea,"2,262,521",Oceania,2020-09-30,2017-06-01,2047-05-31,59.95
2294,"Increasing pastoral farming soil carbon levels in New Zealand through appropriate soil, grassland and animal management.",eCOGENT.biz,Agriculture Forestry and Other Land Use,ALM,VM0017,Rejected by Administrator,New Zealand,"13,665",Oceania,,2009-07-01,2029-06-30,43.95
2296,CYY Global Plus Wastewater Treatment and Biogas Utilization Project,"CYY Global Plus Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0014,Verification approval requested,Thailand,"124,097",Asia,2021-05-14,2019-09-15,2026-09-14,58.050000000000004
2297,REDD+ Project Pueblos indígenas resguardando la selva,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Colombia,"2,365,816",Latin America,2024-07-12,2016-12-31,2026-12-30,54.650000000000006
2298,"CONSEJOS COMUNITARIOS DEL PACIFICO VALLE DEL CAUCA (CCPVC) PROGRAMA REDD+ VALLE DEL CAUCA, COLOMBIA",Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0006,Under development,Colombia,"796,394",Latin America,,2018-06-19,2118-06-18,38.45
2299,Hunan Xiangtan Landfill Gas Power Generation Project,"Xiangtan Xiangneng New Energy Technology Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"104,582",Asia,2020-08-10,2019-01-29,2029-01-28,62.75000000000001
2300,Energy Efficient Cooking Solution for low emission development in Nepal-1,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-II.G.,Under validation,Nepal,"33,685",Asia,,2018-09-10,2028-09-09,68.85000000000001
2301,Zhangjiakou Chongli Afforestation Project in Hebei Province,"Zhangjiakou Sailin Landscaping Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"97,103",Asia,,2018-06-01,2038-05-31,46.650000000000006
2302,Guizhou Dongyijing CMM Power Generation Project,"Liupanshui Zhongding New Energy Development Co., Ltd.",Energy industries (renewable/non-renewable sources); Mining/mineral production,,ACM0008,Verification approval requested,China,"174,220",Asia,2021-04-10,2019-05-08,2029-05-07,58.75000000000001
2303,Energy Efficient Cooking Solution for low emission development in Nepal-2,Environment Protection Centre (EPC),Energy industries (renewable/non-renewable sources),,AMS-II.G.,Registered,Nepal,"33,672",Asia,2022-03-28,2018-09-20,2028-09-19,72.85000000000001
2304,Energy Efficient Cooking Solution for low emission development in Nepal - 3,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-II.G.,Under validation,Nepal,"33,715",Asia,,2018-12-01,2028-11-30,68.85000000000001
2305,Zhangjiakou Yuxian Afforestation Project in Hebei Province,"Zhangjiakou Sailin Landscaping Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"70,374",Asia,,2018-04-01,2058-03-31,46.050000000000004
2306,São João Landfill Gas to Energy Project (SJ) - CER Conversion,Converted from other GHG program,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Units Transferred from Approved GHG Program,Brazil,"76,429",Latin America,,,,53.550000000000004
2307,Ambatolampy Solar PV,New Energy Africa Ambatolampy (NEA Ambatolampy),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Madagascar,"23,431",Africa,2020-11-04,2018-07-10,2028-07-09,78.95
2308,Solitude 16 MW solar PV,Voltas Yellow Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mauritius,"28,984",Africa,2021-10-08,2018-12-19,2025-12-18,78.65
2309,Henrietta solar PV project,Akuo Energy (Mauritius) Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Mauritius,"26,254",Africa,2020-10-26,2019-04-22,2026-04-21,78.65
2310,Anhuang Afforestation Project,"Guizhou Xinzhanxin Agricultural Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"607,596",Asia,2021-02-11,2016-03-15,2046-03-14,47.050000000000004
2311,Madagascar Improved Cookstove Project by KCM-Wood#CPA-W-001,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,722",Africa,2020-03-10,2018-10-09,2028-10-08,68.65
2312,Madagascar Improved Cookstove Project by KCM-Wood#CPA-W-002,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"18,217",Africa,2023-05-16,2019-03-11,2029-03-10,70.65
2313,Madagascar Improved Cookstove Project by KCM-Wood#CPA-W-003,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2022-09-29,2019-03-17,2029-03-16,70.65
2314,Madagascar Improved Cookstove Project by KCM-Wood#CPA-W-004,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"13,752",Africa,2022-12-16,2019-09-02,2029-09-01,70.65
2315,Madagascar Improved Cookstove Project by KCM-Wood#CPA-W-005,Korea Carbon Management Ltd,Energy demand,,AMS-II.G.,Registered,Madagascar,"37,950",Africa,2022-12-16,2019-07-15,2029-07-14,70.65
2316,"BRASCARBON Methane Recovery Project BCA-BRA-08, Brazil CDM - CER Conversion",Converted From a another GHG program CDM,"Livestock, enteric fermentation, and manure management",,AMS-III.D.,Units Transferred from Approved GHG Program,Brazil,"27,418",Latin America,,,,64.25
2317,REDD+ Project Magnolios de Yarumal,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Colombia,"329,260",Latin America,2023-12-05,2016-02-23,2036-02-22,51.050000000000004
2318,Luviro hydro plant,AERA Group.,Energy industries (renewable/non-renewable sources),,AMS-I.L.,Registered,"Congo, The Democratic Republic of The","26,529",Africa,2021-01-15,2020-10-01,2027-09-30,58.65
