ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
2991,Poultry Litter to CBG Project by M/s Solika Energy Pvt. Ltd.,Solika Energy Pvt. Ltd.,Waste handling and disposal,,AMS-III.D.,Under development,India,"50,159",Asia,,2022-03-31,2029-03-30,70.75000000000001
2992,HG Afforestation Through High Quality Timber Over Degraded Grasslands,Pike Carbosur S.A.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Uruguay,"2,056",Latin America,2023-06-14,2020-10-20,2120-10-19,49.050000000000004
2993,Grouped rooftop solar power project by SAEL Limited,SAEL Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"5,860",Asia,2023-05-15,2021-03-12,2028-03-11,78.55000000000001
2996,NATURE GENERATOR ONE  Northern Mexico Sustainable Grazing Carbon Capture Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ALM; ARR,VM0026,Under development,Mexico,"152,864",North America,,2022-02-01,2052-01-31,53.550000000000004
2997,Blue Ocean Barns - Brominata Enteric Methane Demonstration Project,Blue Ocean Barns,"Livestock, enteric fermentation, and manure management",,VM0041,Under development,United States,835,North America,,2022-06-01,2029-05-31,49.65
2998,Brascarbon Methane Recovery Project BCA-BRA-16,Brascarbon Consultoria Projetos e Representacao S/A,Waste handling and disposal,,AMS-III.D.,Registered,Brazil,"55,356",Latin America,2023-03-23,2021-01-02,2028-01-01,75.55000000000001
2999,Cleaner cooking access in lower Himalayan region,Multiple Proponents,Energy demand,,VMR0006,Registered,Nepal,"768,958",Asia,2023-05-11,2023-08-01,2033-07-31,67.05
3000,Nankang District MSW Landfill Site LFG Recovery and Comprehensive Utilization Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"133,226",Asia,2023-03-15,2021-07-13,2031-07-12,63.75000000000001
3001,Jiangxi Tonggu Improved Forest Management Project,"Jiangxi Huapeng Industrial Co., Ltd",Agriculture Forestry and Other Land Use,IFM,VM0010,Rejected by Administrator,China,"51,607",Asia,,2017-11-01,2047-10-31,44.550000000000004
3002,Hiwi REDD+ Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Verification approval request denied,Brazil,"88,084",Latin America,2024-03-05,2019-08-31,2049-08-30,44.95
3003,Barry Callebaut feed additive grouped project,Barry Callebaut Sourcing AG,"Livestock, enteric fermentation, and manure management",,VM0041,Registration requested,United States,"232,480",North America,,2020-09-01,2027-08-31,55.65
3004,Ontario Sustainable Community (OSC),Will Solutions Inc,Energy demand; Waste handling and disposal,,VM0018,Under development,Canada,"7,182,562",North America,,2022-01-01,2028-12-31,61.449999999999996
3005,Tongxu Biogas Recovery and Utilization Project,"Tongxu Agro-pastoral Co., Ltd.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"136,134",Asia,2022-10-27,2020-07-15,2030-07-14,63.75000000000001
3006,Taiqian County MSW Landfill Site LFG Comprehensive Utilization Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Registered,China,"43,296",Asia,2022-12-27,2021-07-31,2031-07-30,80.75
3007,Installation of high efficiency cookstoves in India by AGS Carbon,AGS Carbon Advisory,Energy demand,,VMR0006,Registered,India,"25,640",,2022-11-14,2022-06-06,2029-06-05,62.05
3008,Grouped Captive Solar Power project by Enking International,EKI Energy Services Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Rejected by Administrator,India,"1,630",Asia,,2020-12-17,2027-12-16,69.55000000000001
3010,Macaúbas Landfill Gas Project - CER Conversion,Converted from other GHG program,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Units Transferred from Approved GHG Program,Brazil,"102,583",Latin America,,,,55.050000000000004
3011,Mengzi MSW Landfill Site LFG Comprehensive Utilization and Power Generation Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.G.,Verification approval requested,China,"50,234",Asia,2023-03-15,2021-10-01,2031-09-30,78.25
3012,Agroforestry and Reforestation for Carbon Sequestration in Indonesia,The PURE PROJECT SAS,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registration requested,Indonesia,"1,888",Asia,,2021-12-01,2051-11-30,43.650000000000006
3013,Andes Inorganic Carbon Capture on Agricultural Soils,N/A,Agriculture Forestry and Other Land Use,ALM,VM0021,Inactive,United States,"137,464,688",North America,,2022-05-01,2042-04-30,54.150000000000006
3014,Patagonia Region Improved Grazing Project,"Native, a Public Benefit Corporation",Agriculture Forestry and Other Land Use,ALM,VM0026,Registered,Argentina,"24,952",Latin America,2025-02-03,2022-04-01,2042-03-31,56.550000000000004
3015,Northern Great Plains Regenerative Grazing Project 2,"Native, a Public Benefit Corporation",Agriculture Forestry and Other Land Use,ALM,VM0026,Under development,United States,"17,000",North America,,2022-05-01,2042-04-30,51.150000000000006
3016,Guoyang MSW Landfill Site LFG Recovery and Comprehensive Utilization Project,"Henan BCCY Environmental Energy CO.,LTD.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"62,295",Asia,2023-10-26,2021-01-18,2031-01-17,62.25000000000001
3017,Jiangsu REO-ECO PET RECYCLING PROJECT,"Jiangsu REO-ECO New Material Tech Co., Ltd",Waste handling and disposal,,AMS-III.AJ.,Registered,China,"10,247",Asia,2023-09-29,2022-08-01,2032-07-31,73.45
3018,BigCoast Forest Climate Initiative,Mosaic Forest Management Corporation,Agriculture Forestry and Other Land Use,IFM,VM0012,Registered,Canada,"715,834",North America,2023-03-30,2018-01-01,2057-12-31,58.35
3019,REGENERATING DEGRADED LANDS IN FLORIDA THROUGH PONGAMIA,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registration and verification approval requested,United States,"4,133",North America,,2018-07-16,2038-07-15,43.650000000000006
3020,Dongyang Wastewater Treatment Plant Project,"CSD Water Service Co., Ltd.",Waste handling and disposal,,AM0080,Verification approval requested,China,"64,548",Asia,2023-07-21,2020-10-25,2030-10-24,57.45
3021,Reducing Gas Leakages within North West and other sub-areas of the Titas Gas Distribution Network in Bangladesh,Carbon Projects LLC,"Fugitive emissions from fuels (solid, oil and gas)",,AM0023,Registered,Bangladesh,"1,090,993",Asia,2022-10-26,2022-06-01,2032-05-31,81.85000000000001
3023,BONOS DE LA RUTA SIAN KA'AN,Ban.CO2 de Carbono Mestizo,Agriculture Forestry and Other Land Use,IFM,VM0003,Withdrawn,Mexico,"694,509",Latin America,,2017-10-22,2047-10-21,48.550000000000004
3024,Puwangzi Afforestation Project,"Guizhou Yuanda Carbon Forestry Development Co., Ltd",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"247,688",Asia,,2019-09-10,2049-09-09,44.550000000000004
3025,CSD Wastewater Treatment Plant Project in Hebei Province,"CSD Water Service Co., Ltd.",Waste handling and disposal,,AM0080,Registered,China,"117,143",Asia,2023-03-10,2021-01-01,2030-12-31,62.95
3029,MOTOR VEHICLE REPLACEMENT WITH UTILITY E-BIKE,MOOV TECHNOLOGY (S) PTE. LTD.,Transport,,AMS-III.C.,Under development,Taiwan,"7,727",Asia,,2022-03-31,2029-03-30,65.45
3030,The Clean Energy Cooking Initiative,Multiple Proponents,Energy demand,,VMR0006,Registered,India,"136,942",Asia,2024-10-21,2022-11-20,2029-11-19,66.25
3031,Global Cookstove Program (EKI Phase 12),EKI Energy Services Limited,Energy demand,,VMR0006,Registered,India,"73,222",Asia,2024-10-21,2023-01-22,2030-01-21,64.75
3032,Global Cookstove Program (EKI Phase 13),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,552",Asia,,2021-12-01,2028-11-30,58.75
3033,Global Cookstove Program (EKI Phase 14),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,552",Asia,,2021-12-01,2028-11-30,58.75
