ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
3518,JFMC PLANTATIONS IN CHHATTISGARH STATE,Chhattisgarh Forest Department,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,India,"67,447",Asia,,2019-07-01,2049-06-30,45.650000000000006
3519,Global Cookstove Program (Phase 49),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,746",Asia,,2022-09-01,2029-08-31,59.75
3520,Empowering Women in Kenya Through Clean Cooking,co2balance UK Ltd.,Energy demand,,AMS-II.G.,Inactive,Kenya,"250,045",Africa,,2022-01-01,2031-12-31,65.64999999999999
3521,Global Cookstove Program (Phase 50),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,746",Asia,,2022-09-01,2029-08-31,59.75
3522,Global Cookstove Program (Phase 51),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3524,Global Cookstove Program (Phase 52),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3525,Global Cookstove Program (Phase 53),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3526,Global Cookstove Program (Phase 54),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3527,Global Cookstove Program (Phase 55),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3528,Global Cookstove Program (Phase 56),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3529,Global Cookstove Program (Phase 57),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3530,Global Cookstove Program (Phase 58),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,746",Asia,,2022-09-01,2029-08-31,59.75
3531,Global Cookstove Program (Phase 59),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"7,249",Asia,,2022-09-01,2029-08-31,56.75
3532,Global Cookstove Program (Phase 60),EKI Energy Services Limited,Energy demand,,VMR0006,Under development,India,"50,746",Asia,,2022-09-01,2029-08-31,59.75
3534,7.81MW solar power project by AMPSolar Generation Private Limited,AMPSolar Generation Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"11,212",Asia,2024-06-06,2020-12-26,2027-12-25,80.05000000000001
3535,Core Carbon Sahaja Vyavasayam in Andhra Pradesh,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM; ARR,VM0017,Under development,India,"4,830,706",Asia,,2018-07-01,2058-06-30,55.150000000000006
3538,"Measures to Adapt to Climate Change and Reduce Greenhouse Gas Emissions in the Philippine Agriculture Sector - implemented in Mlang-Malasila Rivers Irrigation System, North Cotabato, Mindanao Island, Philippines",Climate Mundial Limited,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU; VM0042,Inactive,Philippines,"110,402",Asia,,,,61.75000000000001
3542,Gansu Xiaolongshan Afforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"45,361",Asia,,2017-09-01,2077-08-31,44.550000000000004
3544,Solid Waste to Energy Production Facility Sonepat,JBM Environment Management Pvt Ltd,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0022,Registered,India,"152,616",Asia,2024-06-10,2021-08-13,2031-08-12,78.35000000000001
3545,"50 MW (AC) SOLAR PARK AT SUTIAKHALI, GOURIPUR, MYMENSINGH",HDFC Sinpower Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Bangladesh,"55,302",Asia,2023-02-06,2020-11-04,2027-11-03,81.55000000000001
3546,ADJUSTED WATER MANAGEMENT IN RICE CULTIVATION IN CHANGSHOU DISTRICT,Chongqing Xinchu Carbon Technology Co. Ltd,Agriculture Forestry and Other Land Use,ALM,AMS-III.AU,Inactive,China,"41,217",Asia,,2020-04-20,2027-04-19,60.95
3549,Community Based Forest Plantation in India,Greenovation Sustainability Solutions Private Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,India,"140,882",Asia,,2018-07-03,2038-07-02,47.75000000000001
3552,Community Forestry Initiatives in India,SAUNTA GAUNTA FOUNDATION,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under validation,India,"145,278",Asia,,2018-06-02,2058-06-01,48.150000000000006
3553,COMMUNITY PARTICIPATIVE FORESTRY/AGROFORESTRY DEVELOPMENT PROJECT IN INDIA,Indian Farm Forestry Development Co-operative Ltd.,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Registered,India,"10,371",Asia,2025-03-21,2015-07-01,2035-06-30,51.75000000000001
3554,Core Farming in Odisha,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0017,Under development,India,"774,200",Asia,,2018-10-01,2058-09-30,53.650000000000006
3555,Agroforestry Plantations in the Country by Greenply,Greenply Industries Limited (GIL),Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,India,"13,303",Asia,,2018-06-15,2048-06-14,44.150000000000006
3556,Grouped Rooftop Solar Project by Tata Power Renewable Energy Limited,Tata Power Renewable Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registered,India,"17,764",Asia,2024-02-20,2020-10-01,2027-09-30,80.05000000000001
3557,Bundled Solar Power Project by Sun Source Energy Private Limited 01,Sun Source Energy Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Registration and verification approval request denied,India,"19,763",Asia,,2021-01-04,2028-01-03,75.05000000000001
3558,Core Farming in West Bengal,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0017,Under development,India,"308,918",Asia,,2018-08-01,2058-07-31,52.150000000000006
3559,Bundled Solar Power Project by Sun Source Energy Private Limited 02,Sun Source Energy Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.F.,Rejected by Administrator,India,"13,923",Asia,,2021-10-19,2028-10-18,71.05000000000001
3560,Improving livelihoods through Agroforestry Plantations in India,Infinite Environmental Solutions Limited,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,India,"5,990",Asia,,2018-03-01,2048-02-29,42.650000000000006
3561,Core Farming in Tamil Nadu,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0017,Under development,India,"871,824",Asia,,2018-11-01,2058-10-31,53.650000000000006
3562,Agroforestry plantations in India,Shivbhadra Agro Private LTD,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registration and verification approval requested,India,"8,947",Asia,,2018-06-18,2048-06-17,42.650000000000006
3563,Core Farming in Himachal Pradesh,Core CarbonX Solutions Pvt. Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0017,Under development,India,"291,824",Asia,,2018-11-01,2058-10-31,52.150000000000006
