ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
601,"2.50 MW Wind Project at Kappadagudda, Gadag District, Karnataka",R.PRAVEEN CHANDRA,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"5,244",Asia,2011-04-29,,,69.25
602,Maguary Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"11,677",Latin America,2020-04-06,,,62.550000000000004
603,Sirma Run-of-River Hydro Project,Elen Enerji Uretimi Sanayi Ticaret A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"12,780",Middle East,2020-04-06,,,78.14999999999999
604,Rajwakti Small Scale Hydropower Project,Him Urja Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"19,569",Asia,2020-04-06,2016-04-01,2026-03-31,78.35000000000001
605,Protection of a Tasmanian native forest - Project 1 - REDD Forests Pilot,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0010,Late to verify,Australia,"4,956",Oceania,2020-04-06,2009-03-13,2034-03-12,46.35
606,"Methane capture and destruction on Las Heras landfill project in Mendoza, Argentina",Bionersis S.A.,Waste handling and disposal,,,Late to verify,Argentina,"30,599",,2020-04-06,,,40.25
607,Darkwoods Forest Carbon Project,Nature Conservancy of Canada,Agriculture Forestry and Other Land Use,IFM,VM0012,Registered,Canada,"124,847",North America,2020-04-06,2008-04-01,2108-03-31,54.85
608,Grid -connected electricity generation from 23.75MW  wind energy by GACL in Gujarat in,Gujarat Alkalies and Chemicals Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"44,143",Asia,2011-05-05,,,70.75
609,Fuhui Inner Mongolia Tugurige Wind Farm Project,"Bayannaoer Wulatezhongqi Fuhui Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"126,319",Asia,2020-04-06,,,77.14999999999999
610,"4.50 MW Akkihebbal Mini Hydel Scheme, Cauvery Hydro Energy Ltd., India",Cauvery Hydro Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"10,000",Asia,2020-04-06,,,77.75
611,"12.5 MW wind power project in Maharashtra, India by KRBL Limited",KRBL LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"33,093",Asia,2011-05-11,,,70.75
612,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Wildlife Works Carbon LLC,Agriculture Forestry and Other Land Use,REDD,VM0009,Registered,Kenya,"1,461,479",Africa,2020-06-04,2010-01-01,2039-12-31,58.75
613,North Antelope Rochelle Mine CMM Capture and Use Project: Phase II - Porcupine Project,"Camco International Group, Inc.","Fugitive emissions from fuels (solid, oil and gas); Mining/mineral production",,VMR0001,Late to verify,United States,"135,102",,2020-04-06,,,55.150000000000006
614,"Chemical Recovery Project at Satia Industries Ltd. (SIL), formerly known as Satia Paper Mills Limited Village Rupana, Punjab",Satia Industries Limited,Chemical industry,,AMS-III.M.,Withdrawn,India,"21,906",Asia,2020-04-06,,,63.050000000000004
615,8.5 MW Bundled wind power project in India,Gensol Consultants Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"15,697",Asia,2020-04-06,,,73.75
616,Shenyang Laohuchong LFG Power Generation Project,Shenyang Laohuchong Municipal Solid Waste Manageme,Waste handling and disposal,,ACM0001; ACM0002,Late to verify,China,"136,570",Asia,2020-04-06,,,76.35
617,"Electricity generation through wind power project at Jodhpur, Rajasthan",M/s Paranjape Autocast Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"5,808",Asia,2011-05-21,,,73.25
618,"Conversion of SF6 To An Alternative Cover Gas In Magnesium Production In Eaton Rapids, MI and Strathroy, ON",Magnesium Products of America (also denoted as Meridian Magnesium Products of America or MPA),Manufacturing industries; Metal production,,AM0065,Verification approval requested,United States,"196,000",North America,2020-04-06,2017-01-01,2026-12-31,56.550000000000004
619,15 MW Grid Connected Renewable Energy Wind Turbine in Karnataka,MINERAL ENTERPRISES LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"32,275",Asia,2020-04-06,2016-04-01,2026-03-31,78.35000000000001
620,LKPPL Fuel Switch Project for Generation of Cleaner Power,Lanco Kondapalli Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0011,Verification approval requested,India,"302,611",Asia,2020-04-06,,,56.75000000000001
621,"Biomass based renewable energy project in a Solvent Extraction Plant, India",M/s. Ambika Solvex Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"25,476",Asia,2020-04-06,,,53.75000000000001
622,"Bundled Wind Power Project in Tirunelveli, Tamil Nadu",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"34,415",Asia,2011-05-27,2021-12-12,2028-12-11,71.05000000000001
623,12.55 MW Wind Power Project In India,Walden Properties Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-II.D.,Late to verify,India,"27,182",Asia,2020-04-06,,,67.25
624,"15 MW Biomass Residue Based Power Project at Ghazipur, India",Sukhbir Agro Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"67,259",Asia,2020-04-06,,,59.25000000000001
625,21.05 MW bundled wind energy project in Maharashtra aggregated by Resurge Energy Private Limited,RESURGE ENERGY PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"31,434",Asia,2020-04-06,2016-06-01,2026-05-31,74.35000000000001
626,"24.75 MW Ranganathaswamy Mini Hydel Project, Karnataka, India",Pioneer Power Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"62,264",,2020-04-06,,,75.05
627,Heilongjiang Wangkui 50MW Level Biomass Cogeneration Project,"National Bio Energy Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,China,"192,741",Asia,2020-04-06,,,57.150000000000006
628,Generation of electricity in Maharashtra from Bundled Wind Energy Project Activity,RESURGE ENERGY PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"61,494",Asia,2020-04-06,2016-04-01,2026-03-31,75.85000000000001
629,The Korea Energy Foundation (KEF) old refrigerator replacement for lowincome,The Korea Energy Foundation (KEF),Energy demand,,AMS-II.C.,Late to verify,South Korea,848,Asia,2020-04-06,,,61.85
