ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
1963,Tataouine Solar Photovoltaic Plant in Tunisia,SEREE,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Tunisia,"14,376",Africa,2019-11-21,2020-03-14,2030-03-13,73.95
1964,Quang Minh Solar Power Project,Srepok Solar Power Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"55,884",Asia,2019-10-12,2019-01-31,2029-01-30,79.85000000000001
1965,Cat Hiep Solar Power Project,Binh Dinh TTP Energy and High Technology Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"59,541",Asia,2020-07-14,2019-06-05,2029-06-04,80.85000000000001
1966,Huaneng Gansu Huajialing 49.5MW Wind Power Project,"Huaneng Huajialing Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,China,"91,046",,,,,71.14999999999999
1967,"Wind Power Project at Tamil Nadu, India",Shalivahana Green Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"18,786",Asia,,2020-01-01,2026-12-31,74.05000000000001
1968,Grid Connected Wind Energy Project in Gujarat,Apraava Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"759,489",Asia,2020-05-08,2023-04-07,2033-04-06,82.85000000000001
1969,Carbono Verde AR Project,Amazon Reforestation Consortium.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,Brazil,"516,780",Latin America,2020-12-17,2016-01-01,2045-12-31,46.45
1970,Ventus Wind Farm in El Salvador,"Ventus, S.A.de C.V",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,El Salvador,"103,593",Latin America,2019-12-04,2020-11-01,2030-10-31,81.15
1971,SAKAL SOLAR FARM,AERA Group,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Senegal,"22,270",Africa,2020-06-11,2018-07-24,2028-07-23,77.95
1972,Guangxi Longan Biomass Power Project,Guangxi Deli New energy Technology Co. ltd,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,China,"95,542",Asia,2019-12-12,2019-01-22,2029-01-21,60.25000000000001
1973,Huaneng Tongyu Tuanjie Phase E Wind Farm Project,"Huaneng Jilin Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,China,"103,905",Asia,,2020-07-01,2027-06-30,73.45
1974,Srepok 1 Solar Power Project,Dai Hai Power Development and Invesment Joint Stock Company,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"64,206",Asia,2020-07-14,2019-01-28,2029-01-27,80.85000000000001
1975,Hong Phong 4 Solar 48 MW Project,"Ha Do Binh Thuan Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"77,400",Asia,2019-11-01,2019-06-04,2029-06-03,79.85000000000001
1976,Renewable Solar Power Project by Shapoorji Pallonji,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"432,770",Asia,2020-08-23,2018-04-08,2028-04-07,82.35000000000001
1977,Oualidia 1&2 Wind Projects,AERA Group,Energy industries (renewable/non-renewable sources),,,Inactive,Morocco,"44,294",,,,,36.550000000000004
1978,"Malleco, Lomas de Duqueco and Negrete Wind Project, Chile",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,Chile,"699,147",Latin America,,2021-01-01,2030-12-31,76.25
1979,"10 MW biomass based power generation project at Wani, Yavatmal by Shalivahana Projects Limited",Shalivahana Green Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"48,132",Asia,,,,72.25
1980,"24 MW Chayadevi Mini Hydro power project in Karnataka, India",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"42,419",Asia,,2017-07-23,2027-07-22,74.35000000000001
1981,"Waste Heat Recovery Power Project at JK Cement Works (Unit of JK Cement Limited), Nimbahera, Chittorgarh, Rajasthan",JK Cement Ltd. (JKCL),Energy industries (renewable/non-renewable sources),,ACM0012,Registered,India,"70,796",Asia,2022-03-16,,,60.25000000000001
1982,Ngodwana Biomass to Energy Project,Ngodwana Energy (Pty) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0018,Registered,South Africa,"188,150",Africa,2022-01-05,2022-03-12,2032-03-11,61.95
1983,Guangdong Taishan Shangchuandao Island Phase II Wind Farm Project,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"28,813",Asia,2019-11-06,,,74.14999999999999
1984,"40 MW Bundled Solar Project in Telangana, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"79,241",,,,,70.55
1985,"100 MW Bundled Wind Power Project in Anantapuram, Andhra Pradesh",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"192,849",Asia,2020-02-07,2018-03-22,2028-03-21,81.35000000000001
1986,"13 MW Grid Connected Dandela Mini Hydel Scheme, Karnataka State, India.",Sagar Power Dandela Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under development,India,"32,160",Asia,,2019-07-19,2029-07-18,74.35000000000001
1987,GENNEIA WIND PROJECTS IN ARGENTINA,GENNEIA S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Argentina,"430,346",Latin America,2020-09-10,2018-11-12,2028-11-11,82.15
1988,GHG Capture in the Production of Plastic Materials,Newlight Technologies,Energy demand,,Methodology Under Development,Under development,United States,"32,205",North America,,2019-06-01,2029-05-31,51.95
1989,Oualidia 1&2 Wind Projects.,AERA Group,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Morocco,"54,114",Africa,2019-12-20,2021-02-10,2031-02-09,79.45
1990,"40MW Bundled Solar Project in Telangana, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"79,241",Asia,2020-03-16,2017-12-22,2027-12-21,79.85000000000001
1991,"WASTE HEAT RECOVERY-BASED POWER GENERATION PROJECTS BY HZL, IN INDIA",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-III.Q,Registration requested,India,"42,510",Asia,,2020-02-15,2030-02-14,67.85000000000001
1992,ENERGY EFFICIENCY IN STEAM TURBINE GENERATOR SYSTEMS BY HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-II.B.,Late to verify,India,"63,138",Asia,2020-01-01,2020-05-30,2030-05-29,69.35000000000001
1993,Bundled Wind Power project in Koppal Karnataka,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"266,634",Asia,2020-06-25,2018-03-02,2028-03-01,81.35000000000001
1994,PEBSA-Del Bicentenario Wind Farm,PEBSA,Energy industries (renewable/non-renewable sources),,ACM0002,Registration requested,Argentina,"225,298",,,,,75.05
1995,Folha Larga Sul Renewable Energy,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Brazil,"332,753",Latin America,2021-02-17,2020-05-14,2030-05-13,82.15
1996,GENNEIA SOLAR PROJECTS IN  ARGENTINA,GENNEIA S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Argentina,"85,157",Latin America,2020-07-20,2018-12-01,2028-11-30,80.65
