ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
442,Sussex County Landfill Gas Combustion Project,Sussex County Municipal Utilities Authority,Waste handling and disposal,,ACM0001,Late to verify,United States,"28,910",,2020-04-06,,,53.35
443,Biomass based Cogeneration project by SSPL,Shakumbhri Straw Products Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"50,553",,2020-04-06,,,55.050000000000004
444,"Tongren Tianshengqiao Hydropower Project, Guizhou Province, China",Tongren Tianshengqiao Electricity Generation Co,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"57,582",,2020-04-06,,,75.64999999999999
445,Sustainable Biomass based thermal energy generation VCS project of Talawakelle Tea Factories in Sri Lanka,Talawakelle Tea Estates PLC,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Sri Lanka,"3,178",Africa,2020-04-06,,,51.85
446,The SPM Group Biogas Project,"SPM Feedmill Co., Ltd.",Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"59,001",,2020-04-06,,,74.25
447,"12.5 MW Bundled grid-connected wind electricity generation project in Karnataka, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"26,905",Asia,2020-04-06,,,73.75
448,Methane Capture and Destruction at Simplot's Moses Lake Wastewater Treatment Facility,J.R. Simplot Company,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0014,Registered,United States,"15,851",North America,2020-04-06,2017-10-08,2027-10-07,58.75000000000001
449,"Wastewater Treatment with Biogas Technology in a Tapioca Processing Plant at P.V.D. International Company Limited, Thailand","P.V.D. International Co., Ltd.",Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Late to verify,Thailand,"50,663",,2020-04-06,,,74.25
450,Midshore Regional Solid Waste Facility (MRSWF) Landfill Gas Combustion Project,Maryland Environmental Service,Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,United States,"17,132",North America,2020-04-06,2019-10-28,2029-10-27,58.75000000000001
451,Garganta da Jararaca Small Hydroelectric Power Plant (SHP) - Atiaia Energia S.A. Project Activity,Rio do Sangue Energia S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"50,293",Latin America,2020-04-06,,,75.05
452,The VCF Group Biogas Projects at Nipat and Songphol Farm,VCF Group Company Ltd.,Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"59,694",,2020-04-06,,,74.25
453,Gansu Huanghe Bingling Hydropower Station Project,"Gansu Diantou Bingling hydropower Development Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"764,452",Asia,2020-04-06,,,82.64999999999999
454,"Bundled grid-connected wind electricity generation project identified as Bundle E4 in Karnataka, India",KHATAU NARBHERAM & CO.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"20,259",Asia,2010-06-17,,,70.75
455,Maracá Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"11,996",Latin America,2020-04-06,2018-03-01,2028-02-29,63.150000000000006
456,Barro Forte Ceramic Switching Fuel Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"16,589",Latin America,2020-04-06,2018-01-01,2027-12-31,63.150000000000006
457,"Cassava Waste To Energy Project, Kalasin, Thailand (CWTE project)","Cassava Waste To Energy Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0014,Late to verify,Thailand,"87,856",Asia,2020-04-06,,,55.25000000000001
458,6 MW Wind Power Project in Maharashtra by PTC India,PTC India Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"11,562",,2020-04-06,,,77.55
459,Hubei Jiugongshan Wind Farm CDM Project,"Hubei Jiugongshan Wind Power Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"31,758",Asia,2020-04-06,2021-09-24,2028-09-23,74.45
460,Gansu Datonghe Tiecheng Hydropower Station Project,"Gansu Mingzhu Hydropower Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"177,335",,2020-04-06,,,77.14999999999999
461,Ratchaburi Farms Biogas Project at Veerachai Farm,VCF Group Company Ltd.,Waste handling and disposal,,AMS-I.D.; AMS-III.D.,Late to verify,Thailand,"32,092",,2020-04-06,,,72.75
462,Sinohydro Inner Mongolia Ximeng Honggeer Wind Power Project,"Sinohydro Renewable Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"141,932",,2020-04-06,,,77.14999999999999
463,Westport GHG Efficient Heavy Duty Vehicles,Westport Innovations,Transport,,AMS-III.C.,Late to verify,Canada,"1,065,146",North America,2010-06-09,,,69.85
464,"6.0 MW Biomass based cogeneration power plant of Rama Paper Mills Limited, Kiratpur, Uttar Pradesh",Rama Paper Mills Limtied,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"24,742",Asia,2020-04-06,,,73.75
465,BHL Thanabhawan Project,Bajaj Hindusthan Ltd,Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Late to verify,India,"29,772",,2020-04-06,,,73.55
466,McCommas Bluff Landfill Gas Processing Facility – Gas Production and Distribution Project,Dallas Clean Energy LLC,Waste handling and disposal,,ACM0001,Late to verify,United States,"329,299",,2020-04-06,,,56.35
467,Chol Charoen Group Wastewater Treatment with Biogas System I (Kampangpet),"Kean Charoen Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,AMS-I.D.; AMS-III.H.,Late to verify,Thailand,"15,322",,2020-04-06,,,73.55
468,Capricorn Ridge 4 Wind Farm,NextEra Energy Resources,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,United States,"212,735",North America,2020-04-06,2020-01-01,2029-12-31,81.75
469,Installation of Low Green House Gases (GHG) Emitting Rolling stock cars in Metro System,DELHI METRO RAILCORPORATION,Transport,,AMS-III.C.,Late to verify,India,"41,160",Asia,2010-07-20,,,62.650000000000006
470,Xinjiang Dabancheng Sanchang Phase III Wind Power Project,"Xinjiang Tianfeng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"134,943",Asia,2020-04-06,,,81.14999999999999
471,"The Bogeda 40.5 MW Wind-Farm Project in Urumqi, Xinjiang, China",The CECIC Wind Power (Xinjiang) Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"118,786",Asia,2020-04-06,,,77.14999999999999
472,"The Wulabo 30 MW Wind-Farm Project in Urumqi, Xinjiang of China",The CECIC Wind Power (Xinjiang) Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"83,468",Asia,2010-07-20,2021-06-28,2028-06-27,72.95
473,Henan Nanyang Fangcheng Wind Farm Project,Zhongdiantou Nanyang  Fangcheng Wind Power Co. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"52,220",,2020-04-06,,,75.64999999999999
474,Inner Mongolia Bayinhanggai 49.5MW Wind Farm Project,"Shanxi Zhangze Electric Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"115,079",,2020-04-06,,,77.14999999999999
