ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
3336,Eastern Yan’an Afforestation Project,National Forestry and Grassland Administration Northwest Investigation and Planning Institute,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"485,585",Asia,,2015-04-20,2075-04-19,43.050000000000004
3337,Central Yan’an Afforestation Project,National Forestry and Grassland Administration Northwest Investigation and Planning Institute,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"716,513",Asia,,2015-04-30,2075-04-29,44.550000000000004
3338,Yan’an Wuqi Afforestation Project,National Forestry and Grassland Administration Northwest Investigation and Planning Institute,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"356,695",Asia,,2015-04-11,2075-04-10,43.050000000000004
3339,Yan’an Aerial Seeding Afforestation Project,National Forestry and Grassland Administration Northwest Investigation and Planning Institute,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Withdrawn,China,"351,097",Asia,,2015-06-01,2075-05-31,43.050000000000004
3340,Boomitra Grassland Restoration in East Africa Through Soil Enrichment,Boomitra Inc,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration requested,Kenya,"707,193",Africa,,2019-01-04,2039-01-03,61.35
3341,Samkos REDD+ Project,"Royal Government of Cambodia (RGC), Ministry of Environment",Agriculture Forestry and Other Land Use,REDD,VM0009,Inactive,Cambodia,"1,549,341",Asia,,2019-09-01,2049-08-31,52.150000000000006
3342,XiCO2e: Mexican Reforestation Project,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Mexico,"3,726",Latin America,2025-02-14,2017-01-11,2047-01-10,50.050000000000004
3343,XiCO2e: Mexican Peninsula Forest Project,FORLIANCE GmbH,Agriculture Forestry and Other Land Use,IFM,VM0003,Withdrawn,Mexico,"170,853",Latin America,,2017-01-11,2047-01-10,45.550000000000004
3344,The Last Habitat REDD+ project,Bosques Amazonicos,Agriculture Forestry and Other Land Use,REDD,VM0007,Registration and verification approval requested,Peru,"411,739",Latin America,,2020-01-01,2039-12-31,37.550000000000004
3346,DEVELOPING CARBON FINANCE PROJECT FOR FARMERS ADOPTING REGENERATIVE AGRICULTURE PRACTICES IN THE INDO-GANGETIC PLAINS,Varaha ClimateAg Private Limited,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration and verification approval requested,India,"4,796,219",Asia,,2019-06-01,2039-05-31,63.25000000000001
3347,Developing voluntary carbon market project for Periyar Tiger Reserve in India,Periyar Tiger Conservation Foundation (PTCF),Agriculture Forestry and Other Land Use,REDD,VM0037,Under development,India,"190,217",Asia,,2018-10-01,2048-09-30,52.150000000000006
3348,Huizhou Landfill Gas Power Generation Phase III and IV Project,"Shenzhen PhasCon Technologies Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Registered,China,"273,134",Asia,2023-06-13,2020-12-14,2027-12-13,63.45
3350,THE ARR HORIZONTE CARBON PROJECT,Suzano SA,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Registered,Brazil,"86,995",Latin America,2023-03-30,2017-11-02,2052-11-01,51.45
3351,CIBO Initiative for Scaling Regenerative Agriculture,Bayer Crop Science LP,Agriculture Forestry and Other Land Use,ALM,VM0042,Under validation,United States,"161,173",North America,,2019-07-01,2039-06-30,61.650000000000006
3352,Improving Energy Efficiency in Homes Through Smart Thermostat Optimization,ecobee Technologies ULC,Energy demand,,VM0008,Registered,United States,"402,265",North America,2024-12-10,2021-03-03,2028-03-02,75.15
3353,XESET 2 EXTENTION HYDROPOWER PROJECT,B.B. Energy (Asia) Pte Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Lao,"19,235",Asia,2025-04-14,2023-02-21,2030-02-20,81.05000000000001
3354,TERRRA SANTA,Terrra Santa LTD,Agriculture Forestry and Other Land Use,ALM,VM0042,Under validation,Israel,"22,704",Middle East,,2021-02-01,2041-01-31,59.650000000000006
3355,Methane Avoidance through Biomining of Legacy Waste in India,Himadri Energy International Private Limited,Waste handling and disposal,,AMS-III.AF.,Under development,India,"7,569",Asia,,2021-07-15,2031-07-14,66.55
3356,Changing Lives via Improved Cooking Initiatives – Philippines,SD Environmental Projects Pte. Ltd.,Energy demand,,VMR0006,Registered,Philippines,"3,634,938",Asia,2023-08-18,2023-02-11,2030-02-10,68.25
3357,Climate Resilient & Community Driven Mangrove Afforestation Programme,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; WRC,AR-AM0014,Registered,Sri Lanka,"45,484",Asia,2025-01-28,2021-09-21,2041-09-20,56.75000000000001
3358,Improved cropland management project in Bwzho,Guangxi Meiluo Agricultural Science and Technology Co Ltd.,Agriculture Forestry and Other Land Use,ALM,VM0042,Withdrawn,China,"80,000",Asia,,2019-01-01,2118-12-31,55.550000000000004
3359,Improved cropland management project in Gveihogang,"Guangxi Yuebao Agriculture and Animal Husbandry Co., Ltd",Agriculture Forestry and Other Land Use,ALM,VM0042,Withdrawn,China,"200,000",Asia,,2019-01-01,2118-12-31,57.050000000000004
3360,Developing climate resilience of the coastal communities of Sundarbans through Mangrove Afforestation,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; WRC,AR-AM0014,Registered,India,"29,782",Asia,2025-01-15,2021-08-28,2041-08-27,56.75000000000001
3361,Participatory Mangrove Afforestation & Restoration in the west coast of India,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR; WRC,AR-AM0014,Registered,India,"9,003",Asia,2025-01-24,2022-05-14,2122-05-13,54.650000000000006
3363,Westphalen Forest Carbon Project,Matthias Graf von Westphalen,Agriculture Forestry and Other Land Use,IFM,VM0012,Registered,Germany,"7,049",Europe,2024-03-01,2018-01-01,2047-12-31,52.35
3364,The Electric Vehicle Accelerator Programme (EVA),CRX CARBONBANK PTE. LTD.,Energy industries (renewable/non-renewable sources); Transport,,AMS-III.C.; VM0038,Registered,Singapore,"7,801",Asia,2023-09-29,2021-10-14,2028-10-13,73.25000000000001
3365,Developing Voluntary Carbon market project for Sundarban Tiger Reserve in India,Sundarban Tiger Conservation Foundation Trust (STCFT),Agriculture Forestry and Other Land Use,ARR; WRC,VM0033,Registration requested,India,"16,449",Asia,,2018-09-03,2058-09-02,49.150000000000006
3366,Shanxi Qinyuan Afforestation Project,"Shanxi Qingze Yangguang Environmental Protection Technology Co., Ltd.",Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Under development,China,"29,469",Asia,,2016-04-01,2076-03-31,43.050000000000004
3368,Orizon CarbonCrop Rewards Programme,Orizon Agriculture (Pty) Ltd,Agriculture Forestry and Other Land Use,ALM,VM0042,Registration and verification approval requested,South Africa,"100,000",Africa,,2018-08-01,2043-07-31,59.25
3369,Tieqilishi Sichuan Liangshan AWMS GHG Mitigation Project,"Sichuan Tieqilishi Food Co., Ltd.","Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management; Waste handling and disposal",,ACM0010,Registered,China,"284,588",Asia,2023-07-03,2021-06-01,2031-05-31,63.75000000000001
