ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
130,"Arrozal, GGP and Sul America Ceramics Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Brazil,"27,771",Latin America,2020-04-06,2016-04-01,2026-03-31,54.150000000000006
131,Sol Nascente Ceramic Fuel Switching Project,"Milton A. Salzedas Panorama - ""ME”",Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"10,411",Latin America,2020-04-06,,,58.550000000000004
132,"9 MW Neria Hyrdroelectric project, Karnataka, India",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"18,663",Asia,2009-08-29,,,74.75
133,15 MW grid-connected wind power project by MMTC in Karnataka,MMTC Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"21,927",Asia,2020-04-06,,,73.75
134,"3.9 MW Bundled renewable energy project in Tamil Nadu, India",CRP India Private Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"6,787",Asia,2009-09-03,,,69.25
135,Shangyi Manjing Windfarm Project,Guohua (Hebei) Renewable Energy Co Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"66,207",Asia,2020-04-06,,,75.64999999999999
136,Tungabhadra Wind Power Project.,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"49,331",Asia,2009-09-09,,,70.75
137,Qixia Tangshanpeng Windfarm Project,Carbon Resource Management Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"45,774",Asia,2009-09-10,2019-01-01,2025-12-31,71.45
138,Greater New Bedford LFG Utilization Project,Commonwealth New Bedford Energy LLC,Energy industries (renewable/non-renewable sources),,ACM0001,Registered,United States,"80,398",North America,2020-04-06,2016-03-29,2026-03-28,60.25000000000001
139,6 MW RPPL biomass based power plant,Rithwik Power Projects Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"24,260",Asia,2020-04-06,,,73.75
140,Xinjiang Xiaocaohu Wind Power Project,MGM Worldwide LLC,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"108,924",Asia,2020-04-06,2022-03-15,2029-03-14,77.45
141,Babilonia Hydroelectric Project,ENERGISA S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Honduras,"7,390",Latin America,2020-04-06,,,72.05
142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Green Resources Tanzania Ltd (GRL),Agriculture Forestry and Other Land Use,ARR,AR-AM0005,Registered,Tanzania,"25,000",Africa,2020-04-06,2002-01-01,2100-12-31,52.75
143,Bandeira and Capelli Ceramics Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"14,882",Latin America,2020-04-06,2016-04-01,2026-03-31,63.150000000000006
144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",PT Indonesia Power,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Indonesia,"104,620",Asia,2020-04-06,,,76.75
145,Enercon Bundled Wind power projects (2004 Policy) in Rajasthan,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"41,766",Asia,2009-10-03,,,70.75
146,Pôr do Sol Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"7,905",Latin America,2020-04-07,,,57.050000000000004
147,"9.75 MW WIND POWER PROJECT AT CHITRADURGA, KARNATAKA, INDIA BY ESWARI GROUP.",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"19,280",Asia,2020-04-06,,,73.75
148,Hebei Kangbao Wolongtushan 30 MW Wind Farm Project,"Hebei Construction Investment Zhangjiakou Wind Energy Co, Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"59,089",Asia,2020-04-06,2021-04-15,2028-04-14,79.95
149,Rongcheng Dongchudao Wind Farm,"Shandong Luneng Development Group Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"29,091",Asia,2020-04-06,2021-05-01,2028-04-30,74.45
150,Inner Mongolia Wudaogou 50.25MW Wind Power Project,"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"142,848",Asia,2020-04-06,,,81.14999999999999
151,Yuyao Electricity Generation Project using Natural Gas,Zhejiang Guohua Yuyao Fuel Gas Power Generation Co,Energy industries (renewable/non-renewable sources),,ACM0002; AM0029,Late to verify,China,"804,794",,2020-04-06,,,78.64999999999999
152,Ningxia Tianjing 50.25MW Wind-farm Project,Ningxia Tianjing Wind Power Generation Electricity,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"15,144",Asia,2009-10-21,2021-04-01,2028-03-31,71.45
153,"Rick husk based cogeneration plant (5 MW) at Shibzada Ajit Singh Nagar District, Punjab by M/s Nahar Industrial Enterprises limited.",Nahar Industrial Enterprises Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"44,820",Asia,2009-07-31,,,50.75000000000001
154,"Shunchang Yangkou Hydro Power Project, Fujian, China",Xiamen HSE Environmental Engineering Consulting,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"147,709",Asia,2009-10-23,,,74.14999999999999
155,Ewald 1/2/7 Utilization of Coal-Mine-Methane,Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,2020-04-06,,,68.64999999999999
156,Zhejiang Cixi Wind Farm Project,"Cixi Yangtze River Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"99,086",,2020-04-06,,,75.64999999999999
157,Zhejiang Qushan Wind Farm Project,"Zhejiang Meida Electric Power Development Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"81,654",,2020-04-06,,,75.64999999999999
158,Menegalli Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"26,503",Latin America,2020-06-04,2018-04-01,2028-03-31,63.150000000000006
159,"Minister Stein 4, Utilization of Coalmine Methane",Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,2020-04-06,,,68.64999999999999
160,Westfalen 1/2 Utilization of Coalmine Methane,Carbon-TF B.V.,Mining/mineral production,,AMS-III.D.,Late to verify,Germany,"94,132",,2020-04-06,,,68.64999999999999
