ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,our score
1065,HYDROELECTRIC PROJECT ITUANGO,Empresas Publicas de Medellin EPM ESP,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"4,383,088",Latin America,2013-07-09,2023-01-01,2032-12-31,81.15
1066,Damlapinar Hydroelectric Power Plant Project,Cenay Elektrik Uretim Ins.San. ve Tic. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"44,292",Middle East,2020-04-06,,,78.14999999999999
1067,Reduction of deforestation and degradation in Tambopata National Reserve and Bahuaja-Sonene National Park within the area of Madre de Dios region –Peru,Asociación para la Investigación y Desarrollo Integral – AIDER,Agriculture Forestry and Other Land Use,REDD,VM0007,Registered,Peru,"457,750",Latin America,2020-04-06,2010-07-01,2030-06-30,41.550000000000004
1068,Hydroelectric Project El Edén,PROELECTRICA S.A.S E.S.P,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Colombia,"39,483",Latin America,2013-09-25,2017-02-16,2027-02-15,72.65
1069,"8 MW bundled wind power project, proposed by Ghodawat Industries (India) Pvt. Ltd.",Ghodawat Industries (I) Pvt.Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"116,926",Asia,2020-04-06,,,80.75
1070,Buenos Aires Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"40,971",Latin America,2020-04-06,,,58.550000000000004
1071,Jatropha Agroforestry Senegal,African National Oil Corporation s.a.r.l.,Agriculture Forestry and Other Land Use,ARR,AR-ACM0003,Late to verify,Senegal,"1,742",Africa,2020-04-06,2009-06-03,2034-06-02,42.25
1072,Cepco Wind Power Project in Rajasthan,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"36,425",Asia,2013-11-15,,,72.25
1073,Vaayu India Wind Power Project in Andhra Pradesh,Vaayu (India) Power Corporation Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"92,971",Asia,2013-10-23,,,73.75
1074,Clean Energy generation from wind energy in the state of Andhra Pradesh.,Vish Wind Infrastructure LLP,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"12,238",Asia,2013-10-23,,,72.25
1075,Kohinoor Wind Power Project in Rajasthan,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"37,741",Asia,2010-10-03,,,74.75
1076,Manaus Landfill Gas Project,Multiple Proponents,Waste handling and disposal,,ACM0001,Late to verify,Brazil,"125,817",Latin America,2020-04-06,,,55.75
1077,Cerro de Hula Wind Project,"Energia Eolica de Honduras, S.A.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Honduras,"226,978",Latin America,2020-04-06,,,76.55
1078,Guangdong Zhanjiang Yangqian 49.5MW Wind Power Project,Guangdong Yudean Zhanjiang Wind Power Co.Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"79,683",Asia,2013-06-10,,,72.64999999999999
1079,"Bundled Wind Power Project in Jamnagar, Gujarat",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"18,541",Asia,2013-08-05,,,72.25
1080,Reforestation with Native Species in the Pachijal and Mira River Watersheds for Carbon Retention,Multiple Proponents,Agriculture Forestry and Other Land Use,ARR,AR-AMS0007,Under development,Ecuador,"6,973",Latin America,,2011-11-01,2041-10-31,39.45
1081,"Clean Energy Generation in Gujarat, India",Wind World Wind Resources Development Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,436",Asia,2020-04-06,,,77.75
1082,Efficient Cook Stove Programme: Kenya CPA No. 2 Mathira East District co2balance UK Ltd,co2balance UK,Energy demand,,AMS-II.G.,Late to verify,Kenya,"27,497",Africa,2020-04-06,2011-03-03,2039-03-02,63.449999999999996
1083,Lican Hydroelectric Plant,Lican SpA,Energy industries (renewable/non-renewable sources),,AM0026,Registered,Chile,"56,427",Latin America,2020-04-06,,,79.64999999999999
1084,"Energy efficiency measures in cooling systems at New Tech Park, 151 Lorong Chuan, Singapore",Multiple Proponents,Energy demand,,AMS-II.C.,Late to verify,Singapore,"2,169",Asia,2020-04-06,,,64.14999999999999
1085,EcoPlanet Bamboo Central America - Reforestation Project,"EcoPlanet Bamboo Group, LLC",Agriculture Forestry and Other Land Use,ARR,AR-ACM0001,Registered,Nicaragua,"40,815",Latin America,2020-04-06,2011-06-01,2031-05-31,48.550000000000004
1086,Guizhou Tongzihe Yangjiayuan Hydropower Project,"Guizhou Tongzi River Hydropower Development Co., L",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"100,858",Asia,2013-06-18,,,74.14999999999999
1087,Weatherization of single and multi-family dwellings in Virginia,Local Energy Alliance Partnership (LEAP),Energy distribution,,VM0008,Under validation,United States,"1,374",North America,,,,62.85
1088,"4.2 MW Wind Power Project by National Enterprises at Tamil Nadu, India",National Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"9,294",Asia,2013-06-21,,,73.25
1089,Laurelbrook Farm Dairy Manure Advanced Separation Project,Laurelbrook Farm,Waste handling and disposal,,AMS-III.Y,Registered,United States,"2,666",North America,2020-04-06,,,69.35
1090,Solar PV power project by Roha Dyechem Pvt.  Ltd. (EKIESL.CDM.Aug-11-02),Roha Dyechem Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"36,367",Asia,2020-06-04,2022-03-04,2032-03-03,71.35000000000001
1091,SENA HYDROELECTRIC POWER PLANT,HOSDERE ENERJI A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Crediting Period Renewal Requested,Turkey,"27,584",Asia,2013-02-07,,,71.14999999999999
1092,"SOLAR POWER PROJECT IN GUJARAT, INDIA BY WAA SOLAR LIMITED",Waa Solar Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"13,712",Asia,2020-06-04,,,77.75
1093,Solar Power Project by Sai Sudhir Energy Limited,Saisudhir Energy Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"8,117",Asia,2020-04-06,,,76.25
1094,Ecomapua Amazon REDD Project,Multiple Proponents,Agriculture Forestry and Other Land Use,REDD,VM0015,Registered,Brazil,"72,338",Latin America,2020-04-06,2003-01-01,2032-12-31,46.95
1095,"Heishan LN1 Household Biogas Project in Jinzhou, Liaoning Province",Beijing Rural Well-off Economy &Technology,"Energy industries (renewable/non-renewable sources); Livestock, enteric fermentation, and manure management",,AMS-I.C.; AMS-III.D.; AMS-III.R.,Under validation,China,"36,298",Asia,,,,68.64999999999999
1096,Renewable Energy Wind Power Project in Rajasthan,Vish Wind Infrastructure LLP,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"42,747",Asia,2013-06-29,,,70.75
1097,Wind Energy Project in Gujarat,Vish Wind Infrastructure LLP,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"101,234",Asia,2013-07-01,,,73.75
